id,filepath_gambar,jenis,warna_dominan_1,warna_dominan_2,warna_dominan_3,warna_dominan_4,warna_dominan_5,warna_index,teori_warna,warna_kombinasi,rd,gd,bd,rk,gk,bk,hueDiff,satDiff,valDiff,deltaE,contrast,label_kecocokan,probabilitas,rekomendasi_warna
103,dataset_0/vector/vector(4).jpeg,vector,#edc670,#fcfcf7,#f4daa8,#d8947a,#261815,4,complementary_soft,#AFCAFF,244,218,168,175,202,255,0.499232456,0.00225008,0.043137255,57.30963571,1.214361518,0.0,0.0008451805787428756,
104,dataset_0/vector/vector(4).jpeg,vector,#edc670,#fcfcf7,#f4daa8,#d8947a,#261815,4,complementary_sharp,#4983F4,244,218,168,73,131,244,0.499512671,0.389344262,0.0,97.00377665,2.645687155,1.0,0.9999997220383818,#4983F4
105,dataset_0/vector/vector(4).jpeg,vector,#edc670,#fcfcf7,#f4daa8,#d8947a,#261815,4,triadic1_soft,#AFFFE3,244,218,168,175,255,227,0.332017544,0.00225008,0.043137255,39.46378794,1.181041459,0.0,3.0515521966695786e-05,
106,dataset_0/vector/vector(4).jpeg,vector,#edc670,#fcfcf7,#f4daa8,#d8947a,#261815,4,triadic1_sharp,#49F4B9,244,218,168,73,244,185,0.332846004,0.389344262,0.0,59.77102945,1.034607593,0.0,7.772482687547407e-06,
107,dataset_0/vector/vector(4).jpeg,vector,#edc670,#fcfcf7,#f4daa8,#d8947a,#261815,4,triadic2_soft,#E3AFFF,244,218,168,227,175,255,0.334649123,0.00225008,0.043137255,68.55672649,1.303866997,0.0,0.003034748313039731,#E3AFFF
108,dataset_0/vector/vector(4).jpeg,vector,#edc670,#fcfcf7,#f4daa8,#d8947a,#261815,4,triadic2_sharp,#B949F4,244,218,168,185,73,244,0.333820663,0.389344262,0.0,121.4929827,2.901167727,1.0,0.999996692550563,#B949F4
109,dataset_0/vector/vector(4).jpeg,vector,#edc670,#fcfcf7,#f4daa8,#d8947a,#261815,4,complementary_soft,#98E2FE,216,148,122,152,226,254,0.499652343,0.033610382,0.149019608,62.07462923,1.735825876,1.0,0.997296713089666,#98E2FE
110,dataset_0/vector/vector(4).jpeg,vector,#edc670,#fcfcf7,#f4daa8,#d8947a,#261815,4,complementary_sharp,#40AED8,216,148,122,64,174,216,0.499953341,0.268518519,0.0,67.62077665,1.020908036,0.0,1.755481107844596e-06,
111,dataset_0/vector/vector(4).jpeg,vector,#edc670,#fcfcf7,#f4daa8,#d8947a,#261815,4,triadic1_soft,#98FEB4,216,148,122,152,254,180,0.332985677,0.033610382,0.149019608,72.02252572,2.035239775,1.0,0.999916329525829,#98FEB4
112,dataset_0/vector/vector(4).jpeg,vector,#edc670,#fcfcf7,#f4daa8,#d8947a,#261815,4,triadic1_sharp,#40D86A,216,148,122,64,216,106,0.333286674,0.268518519,0.0,87.53812766,1.333265938,0.0,0.002653964278990875,
113,dataset_0/vector/vector(4).jpeg,vector,#edc670,#fcfcf7,#f4daa8,#d8947a,#261815,4,triadic2_soft,#B498FE,216,148,122,180,152,254,0.33368099,0.033610382,0.149019608,71.830539,1.050532305,0.0,1.7097728523237717e-05,
114,dataset_0/vector/vector(4).jpeg,vector,#edc670,#fcfcf7,#f4daa8,#d8947a,#261815,4,triadic2_sharp,#6A40D8,216,148,122,106,64,216,0.333379993,0.268518519,0.0,104.1493394,2.527671341,1.0,0.9993392076672625,#6A40D8
115,dataset_0/vector/vector(4).jpeg,vector,#edc670,#fcfcf7,#f4daa8,#d8947a,#261815,4,complementary_soft,#2D464C,38,24,21,45,70,76,0.4971537,0.039473684,0.149019608,25.75695257,1.709297054,0.0,5.979439500612209e-06,
116,dataset_0/vector/vector(4).jpeg,vector,#edc670,#fcfcf7,#f4daa8,#d8947a,#261815,4,complementary_sharp,#359CB2,38,24,21,53,156,178,0.499921569,0.25487877,0.549019608,62.46606067,5.351463046,1.0,0.9999382902126376,#359CB2
117,dataset_0/vector/vector(4).jpeg,vector,#edc670,#fcfcf7,#f4daa8,#d8947a,#261815,4,triadic1_soft,#2D4C33,38,24,21,45,76,51,0.336179633,0.039473684,0.149019608,31.69299555,1.791947643,0.0,3.478087972931541e-06,
118,dataset_0/vector/vector(4).jpeg,vector,#edc670,#fcfcf7,#f4daa8,#d8947a,#261815,4,triadic1_sharp,#35B24B,38,24,21,53,178,75,0.333254902,0.25487877,0.549019608,90.39527106,6.226946407,1.0,0.9999929686955515,#35B24B
119,dataset_0/vector/vector(4).jpeg,vector,#edc670,#fcfcf7,#f4daa8,#d8947a,#261815,4,triadic2_soft,#332D4C,38,24,21,51,45,76,0.330487034,0.039473684,0.149019608,25.72888692,1.324031199,0.0,5.637062247743416e-06,
120,dataset_0/vector/vector(4).jpeg,vector,#edc670,#fcfcf7,#f4daa8,#d8947a,#261815,4,triadic2_sharp,#4B35B2,38,24,21,75,53,178,0.333411765,0.25487877,0.549019608,80.73364817,2.00285229,1.0,0.9433417257481178,#4B35B2
121,dataset_0/vector/vector(5).jpeg,vector,#fcfdfc,#c1c2c2,#f8ba25,#6798fa,#030303,5,complementary_soft,#FFFDFF,252,253,252,255,253,255,0.5,0.003890568,0.007843137,1.884066027,1.00734434,0.0,1.9098426977249138e-06,
122,dataset_0/vector/vector(5).jpeg,vector,#fcfdfc,#c1c2c2,#f8ba25,#6798fa,#030303,5,complementary_sharp,#FD4BFD,252,253,252,253,75,253,0.5,0.699604743,0.0,107.1427351,2.709375385,1.0,0.9999994861245519,#FD4BFD
123,dataset_0/vector/vector(5).jpeg,vector,#fcfdfc,#c1c2c2,#f8ba25,#6798fa,#030303,5,triadic1_soft,#FDFDFF,252,253,252,253,253,255,0.333333333,0.003890568,0.007843137,1.576024676,1.003679801,0.0,6.569152557177927e-07,
124,dataset_0/vector/vector(5).jpeg,vector,#fcfdfc,#c1c2c2,#f8ba25,#6798fa,#030303,5,triadic1_sharp,#4B4BFD,252,253,252,75,75,253,0.333333333,0.699604743,0.0,118.0107748,5.530347096,1.0,0.9999994585932346,#4B4BFD
125,dataset_0/vector/vector(5).jpeg,vector,#fcfdfc,#c1c2c2,#f8ba25,#6798fa,#030303,5,triadic2_soft,#FFFDFD,252,253,252,255,253,253,0.333333333,0.003890568,0.007843137,1.197223941,1.006099844,0.0,8.679760575936708e-07,
126,dataset_0/vector/vector(5).jpeg,vector,#fcfdfc,#c1c2c2,#f8ba25,#6798fa,#030303,5,triadic2_sharp,#FD4B4B,252,253,252,253,75,75,0.333333333,0.699604743,0.0,88.05992921,3.277056123,1.0,0.9999997468101959,#FD4B4B
127,dataset_0/vector/vector(5).jpeg,vector,#fcfdfc,#c1c2c2,#f8ba25,#6798fa,#030303,5,complementary_soft,#E8E7E7,193,194,194,232,231,231,0.5,0.000844294,0.149019608,13.3846332,1.446495026,0.0,8.718573880881042e-05,#E8E7E7
128,dataset_0/vector/vector(5).jpeg,vector,#fcfdfc,#c1c2c2,#f8ba25,#6798fa,#030303,5,complementary_sharp,#C23A3A,193,194,194,194,58,58,0.5,0.695876289,0.0,70.9074489,2.970368474,1.0,0.9999986741510478,#C23A3A
129,dataset_0/vector/vector(5).jpeg,vector,#fcfdfc,#c1c2c2,#f8ba25,#6798fa,#030303,5,triadic1_soft,#E8E7E8,193,194,194,232,231,232,0.333333333,0.000844294,0.149019608,13.4203669,1.447458598,0.0,3.183309071765988e-05,
130,dataset_0/vector/vector(5).jpeg,vector,#fcfdfc,#c1c2c2,#f8ba25,#6798fa,#030303,5,triadic1_sharp,#C23AC2,193,194,194,194,58,194,0.333333333,0.695876289,0.0,86.40870995,2.514529474,1.0,0.9999802492070828,#C23AC2
131,dataset_0/vector/vector(5).jpeg,vector,#fcfdfc,#c1c2c2,#f8ba25,#6798fa,#030303,5,triadic2_soft,#E8E8E7,193,194,194,232,232,231,0.333333333,0.000844294,0.149019608,13.63074658,1.456039996,0.0,3.690347567642804e-05,
132,dataset_0/vector/vector(5).jpeg,vector,#fcfdfc,#c1c2c2,#f8ba25,#6798fa,#030303,5,triadic2_sharp,#C2C23A,193,194,194,194,194,58,0.333333333,0.695876289,0.0,66.63694933,1.06245983,0.0,1.1499891783090742e-05,
133,dataset_0/vector/vector(5).jpeg,vector,#fcfdfc,#c1c2c2,#f8ba25,#6798fa,#030303,5,complementary_soft,#99B6FF,248,186,37,153,182,255,0.498412477,0.450806452,0.02745098,114.9429518,1.147948634,0.0,0.0004360960548276391,
134,dataset_0/vector/vector(5).jpeg,vector,#fcfdfc,#c1c2c2,#f8ba25,#6798fa,#030303,5,complementary_sharp,#2563F8,248,186,37,37,99,248,0.5,0.0,0.0,160.3198909,2.854222427,1.0,0.9999802781513581,#2563F8
135,dataset_0/vector/vector(5).jpeg,vector,#fcfdfc,#c1c2c2,#f8ba25,#6798fa,#030303,5,triadic1_soft,#99FFE1,248,186,37,153,255,225,0.333286869,0.450806452,0.02745098,85.98665843,1.473704177,1.0,0.9963817888974645,#99FFE1
136,dataset_0/vector/vector(5).jpeg,vector,#fcfdfc,#c1c2c2,#f8ba25,#6798fa,#030303,5,triadic1_sharp,#25F8B9,248,186,37,37,248,185,0.332543444,0.0,0.0,93.64655045,1.262807283,0.0,0.015255877643947027,
137,dataset_0/vector/vector(5).jpeg,vector,#fcfdfc,#c1c2c2,#f8ba25,#6798fa,#030303,5,triadic2_soft,#E199FF,248,186,37,225,153,255,0.333379797,0.450806452,0.02745098,120.7103982,1.180314079,0.0,0.00015784540625577082,
138,dataset_0/vector/vector(5).jpeg,vector,#fcfdfc,#c1c2c2,#f8ba25,#6798fa,#030303,5,triadic2_sharp,#BA25F8,248,186,37,186,37,248,0.333333333,0.0,0.0,168.5980473,2.557731198,1.0,0.9999989499806582,#BA25F8
139,dataset_0/vector/vector(5).jpeg,vector,#fcfdfc,#c1c2c2,#f8ba25,#6798fa,#030303,5,complementary_soft,#FFDD99,103,152,250,255,221,153,0.5,0.188,0.019607843,95.68942087,2.155428144,1.0,0.9999928841653343,#FFDD99
140,dataset_0/vector/vector(5).jpeg,vector,#fcfdfc,#c1c2c2,#f8ba25,#6798fa,#030303,5,complementary_sharp,#FABF4B,103,152,250,250,191,75,0.499365079,0.112,0.0,119.3355629,1.694144173,1.0,0.9992768621989543,
141,dataset_0/vector/vector(5).jpeg,vector,#fcfdfc,#c1c2c2,#f8ba25,#6798fa,#030303,5,triadic1_soft,#FF99BB,103,152,250,255,153,187,0.333333333,0.188,0.019607843,61.64941978,1.41319179,1.0,0.9990218592838678,
142,dataset_0/vector/vector(5).jpeg,vector,#fcfdfc,#c1c2c2,#f8ba25,#6798fa,#030303,5,triadic1_sharp,#FA4B85,103,152,250,250,75,133,0.333650794,0.112,0.0,83.69593877,1.162016431,0.0,0.002530383574312344,
143,dataset_0/vector/vector(5).jpeg,vector,#fcfdfc,#c1c2c2,#f8ba25,#6798fa,#030303,5,triadic2_soft,#BAFF99,103,152,250,186,255,153,0.331699346,0.188,0.019607843,112.916662,2.396719177,1.0,0.9999933832648515,#BAFF99
144,dataset_0/vector/vector(5).jpeg,vector,#fcfdfc,#c1c2c2,#f8ba25,#6798fa,#030303,5,triadic2_sharp,#85FA4B,103,152,250,133,250,75,0.333015873,0.112,0.0,146.5901116,2.117647015,1.0,0.9996752671817905,#85FA4B
145,dataset_0/vector/vector(5).jpeg,vector,#fcfdfc,#c1c2c2,#f8ba25,#6798fa,#030303,5,complementary_soft,#292929,3,3,3,41,41,41,0.0,0.0,0.149019608,15.76654613,1.417659815,0.0,2.6264650545340643e-06,
146,dataset_0/vector/vector(5).jpeg,vector,#fcfdfc,#c1c2c2,#f8ba25,#6798fa,#030303,5,complementary_sharp,#35B2B2,3,3,3,53,178,178,0.5,0.702247191,0.68627451,74.0092882,8.016413337,1.0,0.9997719126545167,#35B2B2
147,dataset_0/vector/vector(5).jpeg,vector,#fcfdfc,#c1c2c2,#f8ba25,#6798fa,#030303,5,triadic1_soft,#292929,3,3,3,41,41,41,0.0,0.0,0.149019608,15.76654613,1.417659815,0.0,2.6264650545340643e-06,
148,dataset_0/vector/vector(5).jpeg,vector,#fcfdfc,#c1c2c2,#f8ba25,#6798fa,#030303,5,triadic1_sharp,#35B235,3,3,3,53,178,53,0.333333333,0.702247191,0.68627451,99.98751223,7.435529938,1.0,0.9997529865301636,#35B235
149,dataset_0/vector/vector(5).jpeg,vector,#fcfdfc,#c1c2c2,#f8ba25,#6798fa,#030303,5,triadic2_soft,#292929,3,3,3,41,41,41,0.0,0.0,0.149019608,15.76654613,1.417659815,0.0,2.6264650545340643e-06,
150,dataset_0/vector/vector(5).jpeg,vector,#fcfdfc,#c1c2c2,#f8ba25,#6798fa,#030303,5,triadic2_sharp,#3535B2,3,3,3,53,53,178,0.333333333,0.702247191,0.68627451,83.15939658,2.262288586,1.0,0.9278889033568073,#3535B2
151,dataset_0/vector/vector(6).jpeg,vector,#2e0f07,#b27a54,#e6e6e9,#d1ae97,#bf9070,6,complementary_soft,#324D54,46,15,7,50,77,84,0.499874309,0.443064182,0.149019608,36.83467242,1.957947123,0.0,8.213630292733434e-05,
152,dataset_0/vector/vector(6).jpeg,vector,#2e0f07,#b27a54,#e6e6e9,#d1ae97,#bf9070,6,complementary_sharp,#1B93B2,46,15,7,27,147,178,0.499971699,0.00048852,0.517647059,69.17207497,4.936955166,1.0,0.9993655239636804,#1B93B2
153,dataset_0/vector/vector(6).jpeg,vector,#2e0f07,#b27a54,#e6e6e9,#d1ae97,#bf9070,6,triadic1_soft,#325439,46,15,7,50,84,57,0.333459025,0.443064182,0.149019608,41.86521443,2.073849312,0.0,0.0007173062250331129,
154,dataset_0/vector/vector(6).jpeg,vector,#2e0f07,#b27a54,#e6e6e9,#d1ae97,#bf9070,6,triadic1_sharp,#1BB23A,46,15,7,27,178,58,0.333361635,0.00048852,0.517647059,101.7654473,6.295109264,1.0,0.9999561050855476,#1BB23A
155,dataset_0/vector/vector(6).jpeg,vector,#2e0f07,#b27a54,#e6e6e9,#d1ae97,#bf9070,6,triadic2_soft,#393254,46,15,7,57,50,84,0.333207642,0.443064182,0.149019608,33.2129359,1.480533212,0.0,4.2720197317404555e-06,
156,dataset_0/vector/vector(6).jpeg,vector,#2e0f07,#b27a54,#e6e6e9,#d1ae97,#bf9070,6,triadic2_sharp,#3A1BB2,46,15,7,58,27,178,0.333305032,0.00048852,0.517647059,93.68677701,1.666898334,0.0,0.0009019819821016703,#3A1BB2
157,dataset_0/vector/vector(6).jpeg,vector,#2e0f07,#b27a54,#e6e6e9,#d1ae97,#bf9070,6,complementary_soft,#81B5D8,178,122,84,129,181,216,0.499673922,0.12531211,0.149019608,60.42973195,1.642520513,0.0,0.03644534131602996,#81B5D8
158,dataset_0/vector/vector(6).jpeg,vector,#2e0f07,#b27a54,#e6e6e9,#d1ae97,#bf9070,6,complementary_sharp,#357FB2,178,122,84,53,127,178,0.499375887,0.174157303,0.0,67.54354947,1.201828637,0.0,5.184422858789368e-05,
159,dataset_0/vector/vector(6).jpeg,vector,#2e0f07,#b27a54,#e6e6e9,#d1ae97,#bf9070,6,triadic1_soft,#81D8A4,178,122,84,129,216,164,0.333007255,0.12531211,0.149019608,61.20448532,2.117520137,1.0,0.9997511975263655,#81D8A4
160,dataset_0/vector/vector(6).jpeg,vector,#2e0f07,#b27a54,#e6e6e9,#d1ae97,#bf9070,6,triadic1_sharp,#35B268,178,122,84,53,178,104,0.333957447,0.174157303,0.0,68.83149175,1.32982932,0.0,0.0012705905506031176,
161,dataset_0/vector/vector(6).jpeg,vector,#2e0f07,#b27a54,#e6e6e9,#d1ae97,#bf9070,6,triadic2_soft,#A481D8,178,122,84,164,129,216,0.333659411,0.12531211,0.149019608,70.69769811,1.155965248,0.0,4.7624320533909877e-05,
162,dataset_0/vector/vector(6).jpeg,vector,#2e0f07,#b27a54,#e6e6e9,#d1ae97,#bf9070,6,triadic2_sharp,#6835B2,178,122,84,104,53,178,0.33270922,0.174157303,0.0,95.27839326,2.117991376,1.0,0.9696562174097235,#6835B2
163,dataset_0/vector/vector(6).jpeg,vector,#2e0f07,#b27a54,#e6e6e9,#d1ae97,#bf9070,6,complementary_soft,#FFFFFB,230,230,233,255,255,251,0.5,0.002810738,0.08627451,9.252327313,1.242529827,0.0,9.92344991608749e-06,#FFFFFB
164,dataset_0/vector/vector(6).jpeg,vector,#2e0f07,#b27a54,#e6e6e9,#d1ae97,#bf9070,6,complementary_sharp,#E9E845,230,230,233,233,232,69,0.49898374,0.690987124,0.0,78.4340772,1.047638194,0.0,7.87496367448574e-07,
165,dataset_0/vector/vector(6).jpeg,vector,#2e0f07,#b27a54,#e6e6e9,#d1ae97,#bf9070,6,triadic1_soft,#FFFBFB,230,230,233,255,251,251,0.333333333,0.002810738,0.08627451,7.82579679,1.212569624,0.0,5.153587132110485e-06,
166,dataset_0/vector/vector(6).jpeg,vector,#2e0f07,#b27a54,#e6e6e9,#d1ae97,#bf9070,6,triadic1_sharp,#E94545,230,230,233,233,69,69,0.333333333,0.690987124,0.0,82.06728239,3.121111079,1.0,0.9999988730867909,#E94545
167,dataset_0/vector/vector(6).jpeg,vector,#2e0f07,#b27a54,#e6e6e9,#d1ae97,#bf9070,6,triadic2_soft,#FBFFFB,230,230,233,251,255,251,0.333333333,0.002810738,0.08627451,9.101798195,1.233623872,0.0,4.418241599277104e-06,
168,dataset_0/vector/vector(6).jpeg,vector,#2e0f07,#b27a54,#e6e6e9,#d1ae97,#bf9070,6,triadic2_sharp,#45E945,230,230,233,69,233,69,0.333333333,0.690987124,0.0,97.92853852,1.297465031,0.0,0.00031377608479285295,#45E945
169,dataset_0/vector/vector(6).jpeg,vector,#2e0f07,#b27a54,#e6e6e9,#d1ae97,#bf9070,6,complementary_soft,#B2DCF7,209,174,151,178,220,247,0.499125437,0.001840265,0.149019608,40.03298949,1.417239636,0.0,0.019197448647368914,
170,dataset_0/vector/vector(6).jpeg,vector,#2e0f07,#b27a54,#e6e6e9,#d1ae97,#bf9070,6,complementary_sharp,#3E96D1,209,174,151,62,150,209,0.49919853,0.425837321,0.0,58.58827395,1.574024226,1.0,0.9816299598473223,#3E96D1
171,dataset_0/vector/vector(6).jpeg,vector,#2e0f07,#b27a54,#e6e6e9,#d1ae97,#bf9070,6,triadic1_soft,#B2F7CD,209,174,151,178,247,205,0.332458771,0.001840265,0.149019608,43.26830083,1.672371896,1.0,0.9960675107076779,#B2F7CD
172,dataset_0/vector/vector(6).jpeg,vector,#2e0f07,#b27a54,#e6e6e9,#d1ae97,#bf9070,6,triadic1_sharp,#3ED178,209,174,151,62,209,120,0.333001016,0.425837321,0.0,69.3734442,1.03758875,0.0,7.670535896317213e-06,
173,dataset_0/vector/vector(6).jpeg,vector,#2e0f07,#b27a54,#e6e6e9,#d1ae97,#bf9070,6,triadic2_soft,#CDB2F7,209,174,151,205,178,247,0.334207896,0.001840265,0.149019608,49.30135415,1.107194596,0.0,1.2689099671132232e-05,
174,dataset_0/vector/vector(6).jpeg,vector,#2e0f07,#b27a54,#e6e6e9,#d1ae97,#bf9070,6,triadic2_sharp,#783ED1,209,174,151,120,62,209,0.33366565,0.425837321,0.0,100.3547764,2.996272404,1.0,0.9999962625576574,#783ED1
175,dataset_0/vector/vector(6).jpeg,vector,#2e0f07,#b27a54,#e6e6e9,#d1ae97,#bf9070,6,complementary_soft,#89C0E5,191,144,112,137,192,229,0.499518437,0.011865841,0.149019608,54.12412586,1.443152292,0.0,0.7004542080551915,#89C0E5
176,dataset_0/vector/vector(6).jpeg,vector,#2e0f07,#b27a54,#e6e6e9,#d1ae97,#bf9070,6,complementary_sharp,#3988BF,191,144,112,57,136,191,0.499102588,0.287958115,0.0,63.41451617,1.365383918,0.0,0.000903285571407249,
177,dataset_0/vector/vector(6).jpeg,vector,#2e0f07,#b27a54,#e6e6e9,#d1ae97,#bf9070,6,triadic1_soft,#89E5AE,191,144,112,137,229,174,0.33285177,0.011865841,0.149019608,57.06913699,1.866304784,1.0,0.9988777789359301,#89E5AE
178,dataset_0/vector/vector(6).jpeg,vector,#2e0f07,#b27a54,#e6e6e9,#d1ae97,#bf9070,6,triadic1_sharp,#39BF6F,191,144,112,57,191,111,0.332986964,0.287958115,0.0,67.85406084,1.190532422,0.0,4.790730880545495e-05,
179,dataset_0/vector/vector(6).jpeg,vector,#2e0f07,#b27a54,#e6e6e9,#d1ae97,#bf9070,6,triadic2_soft,#AE89E5,191,144,112,174,137,229,0.333814896,0.011865841,0.149019608,68.14928952,1.009528698,0.0,8.61164027901539e-06,
180,dataset_0/vector/vector(6).jpeg,vector,#2e0f07,#b27a54,#e6e6e9,#d1ae97,#bf9070,6,triadic2_sharp,#6F39BF,191,144,112,111,57,191,0.333679703,0.287958115,0.0,96.90725276,2.468432407,1.0,0.9997143035698781,#6F39BF
181,dataset_0/vector/vector(7).jpeg,vector,#f8fafa,#215d6d,#b9ced1,#83a5ae,#61888f,7,complementary_soft,#FFFCFC,248,250,250,255,252,252,0.5,0.003764706,0.019607843,2.04665528,1.026731389,0.0,1.970084683500388e-06,#FFFCFC
182,dataset_0/vector/vector(7).jpeg,vector,#f8fafa,#215d6d,#b9ced1,#83a5ae,#61888f,7,complementary_sharp,#FA4B4B,248,250,250,250,75,75,0.5,0.692,0.0,87.15348856,3.247450806,1.0,0.9999997732733551,#FA4B4B
183,dataset_0/vector/vector(7).jpeg,vector,#f8fafa,#215d6d,#b9ced1,#83a5ae,#61888f,7,triadic1_soft,#FFFCFF,248,250,250,255,252,255,0.333333333,0.003764706,0.019607843,2.595834469,1.028644243,0.0,9.819450417176856e-07,
184,dataset_0/vector/vector(7).jpeg,vector,#f8fafa,#215d6d,#b9ced1,#83a5ae,#61888f,7,triadic1_sharp,#FA4BFA,248,250,250,250,75,250,0.333333333,0.692,0.0,105.6170236,2.69013528,1.0,0.999999655059246,#FA4BFA
185,dataset_0/vector/vector(7).jpeg,vector,#f8fafa,#215d6d,#b9ced1,#83a5ae,#61888f,7,triadic2_soft,#FFFFFC,248,250,250,255,255,252,0.333333333,0.003764706,0.019607843,2.453472785,1.045679773,0.0,1.339910290628781e-06,
186,dataset_0/vector/vector(7).jpeg,vector,#f8fafa,#215d6d,#b9ced1,#83a5ae,#61888f,7,triadic2_sharp,#FAFA4B,248,250,250,250,250,75,0.333333333,0.692,0.0,81.46933194,1.063974391,0.0,8.290370036994192e-07,
187,dataset_0/vector/vector(7).jpeg,vector,#f8fafa,#215d6d,#b9ced1,#83a5ae,#61888f,7,complementary_soft,#936458,33,93,109,147,100,88,0.498810586,0.295887162,0.149019608,43.94138757,1.474588214,0.0,0.0013907039640675169,
188,dataset_0/vector/vector(7).jpeg,vector,#f8fafa,#215d6d,#b9ced1,#83a5ae,#61888f,7,complementary_sharp,#B24F35,33,93,109,178,79,53,0.499578947,0.004999485,0.270588235,72.44437579,1.42492658,1.0,0.9707103328846536,#B24F35
189,dataset_0/vector/vector(7).jpeg,vector,#f8fafa,#215d6d,#b9ced1,#83a5ae,#61888f,7,triadic1_soft,#935886,33,93,109,147,88,134,0.334968778,0.295887162,0.149019608,45.95513434,1.396148726,0.0,0.0009051012134125965,
190,dataset_0/vector/vector(7).jpeg,vector,#f8fafa,#215d6d,#b9ced1,#83a5ae,#61888f,7,triadic1_sharp,#B23598,33,93,109,178,53,152,0.332912281,0.004999485,0.270588235,75.40946441,1.352270181,0.0,0.0015732792839938472,
191,dataset_0/vector/vector(7).jpeg,vector,#f8fafa,#215d6d,#b9ced1,#83a5ae,#61888f,7,triadic2_soft,#869358,33,93,109,134,147,88,0.331697889,0.295887162,0.149019608,49.68306077,2.219415807,1.0,0.9979387400756216,#869358
192,dataset_0/vector/vector(7).jpeg,vector,#f8fafa,#215d6d,#b9ced1,#83a5ae,#61888f,7,triadic2_sharp,#98B235,33,93,109,152,178,53,0.333754386,0.004999485,0.270588235,80.30555254,3.070478075,1.0,0.9999986905028228,#98B235
193,dataset_0/vector/vector(7).jpeg,vector,#f8fafa,#215d6d,#b9ced1,#83a5ae,#61888f,7,complementary_soft,#F7DEDA,185,206,209,247,222,218,0.497844828,0.002576371,0.149019608,19.21416961,1.281270927,0.0,7.775349758447923e-06,
194,dataset_0/vector/vector(7).jpeg,vector,#f8fafa,#215d6d,#b9ced1,#83a5ae,#61888f,7,complementary_sharp,#D1503E,185,206,209,209,80,62,0.49957483,0.588516746,0.0,75.80653827,2.599806342,1.0,0.999994944500513,#D1503E
195,dataset_0/vector/vector(7).jpeg,vector,#f8fafa,#215d6d,#b9ced1,#83a5ae,#61888f,7,triadic1_soft,#F7DAF3,185,206,209,247,218,243,0.335488506,0.002576371,0.149019608,22.91911211,1.270489909,0.0,8.20951220466252e-06,
196,dataset_0/vector/vector(7).jpeg,vector,#f8fafa,#215d6d,#b9ced1,#83a5ae,#61888f,7,triadic1_sharp,#D13EBE,185,206,209,209,62,190,0.33404195,0.588516746,0.0,88.20960786,2.490850495,1.0,0.9999968766806443,#D13EBE
197,dataset_0/vector/vector(7).jpeg,vector,#f8fafa,#215d6d,#b9ced1,#83a5ae,#61888f,7,triadic2_soft,#F3F7DA,185,206,209,243,247,218,0.331178161,0.002576371,0.149019608,22.92765805,1.492938611,0.0,9.2619630229954e-05,#F3F7DA
198,dataset_0/vector/vector(7).jpeg,vector,#f8fafa,#215d6d,#b9ced1,#83a5ae,#61888f,7,triadic2_sharp,#BED13E,185,206,209,190,209,62,0.332624717,0.588516746,0.0,73.08709043,1.034969565,0.0,1.4742896911606402e-06,
199,dataset_0/vector/vector(7).jpeg,vector,#f8fafa,#215d6d,#b9ced1,#83a5ae,#61888f,7,complementary_soft,#D4AA9F,131,165,174,212,170,159,0.499707474,0.002873563,0.149019608,31.53140352,1.262823327,0.0,0.0025115869045209648,
200,dataset_0/vector/vector(7).jpeg,vector,#f8fafa,#215d6d,#b9ced1,#83a5ae,#61888f,7,complementary_sharp,#B24F35,131,165,174,178,79,53,0.499782946,0.455120754,0.015686275,67.40849635,1.958825776,1.0,0.9984586089575975,#B24F35
201,dataset_0/vector/vector(7).jpeg,vector,#f8fafa,#215d6d,#b9ced1,#83a5ae,#61888f,7,triadic1_soft,#D49FC9,131,165,174,212,159,201,0.333040807,0.002873563,0.149019608,36.85491026,1.206546716,0.0,0.00025773921950021536,
202,dataset_0/vector/vector(7).jpeg,vector,#f8fafa,#215d6d,#b9ced1,#83a5ae,#61888f,7,triadic1_sharp,#B23598,131,165,174,178,53,152,0.333116279,0.455120754,0.015686275,75.27116544,2.064071923,1.0,0.9984530285218954,#B23598
203,dataset_0/vector/vector(7).jpeg,vector,#f8fafa,#215d6d,#b9ced1,#83a5ae,#61888f,7,triadic2_soft,#C9D49F,131,165,174,201,212,159,0.333625859,0.002873563,0.149019608,37.85694557,1.683967337,1.0,0.9991157788315621,#C9D49F
204,dataset_0/vector/vector(7).jpeg,vector,#f8fafa,#215d6d,#b9ced1,#83a5ae,#61888f,7,triadic2_sharp,#98B235,131,165,174,152,178,53,0.333550388,0.455120754,0.015686275,68.34143054,1.100063367,0.0,2.0125104830203774e-05,
205,dataset_0/vector/vector(7).jpeg,vector,#f8fafa,#215d6d,#b9ced1,#83a5ae,#61888f,7,complementary_soft,#B5837A,97,136,143,181,131,122,0.49993859,0.004288529,0.149019608,36.49930589,1.196389832,0.0,0.0008976812390615413,
206,dataset_0/vector/vector(7).jpeg,vector,#f8fafa,#215d6d,#b9ced1,#83a5ae,#61888f,7,complementary_sharp,#B24835,97,136,143,178,72,53,0.499971014,0.380568869,0.137254902,68.27454521,1.401726949,0.0,0.1424791383544623,#B24835
207,dataset_0/vector/vector(7).jpeg,vector,#f8fafa,#215d6d,#b9ced1,#83a5ae,#61888f,7,triadic1_soft,#B57AAC,97,136,143,181,122,172,0.333394743,0.004288529,0.149019608,43.8931834,1.169112402,0.0,0.0020449286543499593,
